row_id,emoji,unicode,unicode_slug,name,unicode_description,emojinet_name,emojinet_category,emojinet_shortcode,emojinet_definition,emojinet_keywords,canonical_unicode_image_path,available_vendor_count,available_vendors,has_apple,has_google,has_facebook,has_windows,has_twitter,has_joypixels,has_samsung,has_gmail,has_softbank,has_docomo,has_kddi
1572,🇦🇿,U+1F1E6 U+1F1FF,U+1F1E6-U+1F1FF,flag: Azerbaijan,flag: Azerbaijan,Azerbaijan,,,"The flag for Azerbaijan, which may show as the letters AZ on some platforms. The Flag for Azerbaijan emoji is a sequence of the ?? Regional  http://emojipedia.org/flag-for-azerbaijan/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1573,🇧🇦,U+1F1E7 U+1F1E6,U+1F1E7-U+1F1E6,flag: Bosnia & Herzegovina,flag: Bosnia & Herzegovina,Bosnia & Herzegovina,,,The Flag for Bosnia & Herzegovina emoji is a sequence of the ?? Regional Indicator Symbol Let­ter B and ?? Regional Indicator Symbol Let­ter http://emojipedia.org/flag-for-bosnia-herzegovina/,flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1574,🇧🇧,U+1F1E7 U+1F1E7,U+1F1E7-U+1F1E7,flag: Barbados,flag: Barbados,Barbados,,,"The flag for Barbados, which may show as the letters BB on some platforms. The Flag for Barbados emoji is a sequence of the ?? Regional Indi http://emojipedia.org/flag-for-barbados/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1575,🇧🇩,U+1F1E7 U+1F1E9,U+1F1E7-U+1F1E9,flag: Bangladesh,flag: Bangladesh,Bangladesh,,,"The flag for Bangladesh, which may show as the letters BD on some platforms. The Flag for Bangladesh emoji is a sequence of the ?? Regional  http://emojipedia.org/flag-for-bangladesh/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1576,🇧🇪,U+1F1E7 U+1F1EA,U+1F1E7-U+1F1EA,flag: Belgium,flag: Belgium,Belgium,,,"The flag for Belgium, which may show as the letters BE on some platforms. The Flag for Belgium emoji is a sequence of the ?? Regional Indica http://emojipedia.org/flag-for-belgium/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1577,🇧🇫,U+1F1E7 U+1F1EB,U+1F1E7-U+1F1EB,flag: Burkina Faso,flag: Burkina Faso,Burkina Faso,,,"The flag for Burkina Faso, which may show as the letters BF on some platforms. The Flag for Burkina Faso emoji is a sequence of the ?? Regio http://emojipedia.org/flag-for-burkina-faso/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1578,🇧🇬,U+1F1E7 U+1F1EC,U+1F1E7-U+1F1EC,flag: Bulgaria,flag: Bulgaria,Bulgaria,,,"The flag for Bulgaria, which may show as the letters BG on some platforms. The Flag for Bulgaria emoji is a sequence of the ?? Regional Indi http://emojipedia.org/flag-for-bulgaria/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1579,🇧🇭,U+1F1E7 U+1F1ED,U+1F1E7-U+1F1ED,flag: Bahrain,flag: Bahrain,Bahrain,,,"The flag for Bahrain, which may show as the letters BH on some platforms. The Flag for Bahrain emoji is a sequence of the ?? Regional Indica http://emojipedia.org/flag-for-bahrain/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1580,🇧🇮,U+1F1E7 U+1F1EE,U+1F1E7-U+1F1EE,flag: Burundi,flag: Burundi,Burundi,,,"The flag for Burundi, which may show as the letters BI on some platforms. The Flag for Burundi emoji is a sequence of the ?? Regional Indica http://emojipedia.org/flag-for-burundi/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1581,🇧🇯,U+1F1E7 U+1F1EF,U+1F1E7-U+1F1EF,flag: Benin,flag: Benin,Benin,,,"The flag for Benin, which may show as the letters BJ on some platforms. The Flag for Benin emoji is a sequence of the ?? Regional Indicator  http://emojipedia.org/flag-for-benin/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1582,🇧🇱,U+1F1E7 U+1F1F1,U+1F1E7-U+1F1F1,flag: St. Barthélemy,flag: St. Barthélemy,St. Barthélemy,,,The Flag for St. Barthélemy emoji is a sequence of the ?? Regional Indicator Symbol Let­ter B and ?? Regional Indicator Symbol Let­ter L emo http://emojipedia.org/flag-for-st-barthelemy/,flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1583,🇧🇲,U+1F1E7 U+1F1F2,U+1F1E7-U+1F1F2,flag: Bermuda,flag: Bermuda,Bermuda,,,"The flag for Bermuda, which may show as the letters BM on some platforms. The Flag for Bermuda emoji is a sequence of the ?? Regional Indica http://emojipedia.org/flag-for-bermuda/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1584,🇧🇳,U+1F1E7 U+1F1F3,U+1F1E7-U+1F1F3,flag: Brunei,flag: Brunei,Brunei,,,"The flag for Brunei Darussalam, which may show as the letters BN on some platforms. The Flag for Brunei emoji is a sequence of the ?? Region http://emojipedia.org/flag-for-brunei/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1585,🇧🇴,U+1F1E7 U+1F1F4,U+1F1E7-U+1F1F4,flag: Bolivia,flag: Bolivia,Bolivia,,,"The flag for Bolivia, which may show as the letters BO on some platforms. The Flag for Bolivia emoji is a sequence of the ?? Regional Indica http://emojipedia.org/flag-for-bolivia/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1586,🇧🇶,U+1F1E7 U+1F1F6,U+1F1E7-U+1F1F6,flag: Caribbean Netherlands,flag: Caribbean Netherlands,Caribbean Netherlands,,,The Flag for Caribbean Netherlands emoji is a sequence of the ?? Regional Indicator Symbol Let­ter B and ?? Regional Indicator Symbol Let­te http://emojipedia.org/flag-for-caribbean-netherlands/,flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1587,🇧🇷,U+1F1E7 U+1F1F7,U+1F1E7-U+1F1F7,flag: Brazil,flag: Brazil,Brazil,,,"The flag for Brazil, which may show as the letters BR on some platforms. The Flag for Brazil emoji is a sequence of the ?? Regional Indicato http://emojipedia.org/flag-for-brazil/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1588,🇧🇸,U+1F1E7 U+1F1F8,U+1F1E7-U+1F1F8,flag: Bahamas,flag: Bahamas,Bahamas,,,"The flag for Bahamas, which may show as the letters BS on some platforms. The Flag for Bahamas emoji is a sequence of the ?? Regional Indica http://emojipedia.org/flag-for-bahamas/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1589,🇧🇹,U+1F1E7 U+1F1F9,U+1F1E7-U+1F1F9,flag: Bhutan,flag: Bhutan,Bhutan,,,"The flag for Bhutan, which may show as the letters BT on some platforms. The Flag for Bhutan emoji is a sequence of the ?? Regional Indicato http://emojipedia.org/flag-for-bhutan/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1590,🇧🇻,U+1F1E7 U+1F1FB,U+1F1E7-U+1F1FB,flag: Bouvet Island,flag: Bouvet Island,Bouvet Island,,,"The flag for Bouvet Island, which may show as the letters BV on some platforms. This is the same flag as Norway. The Flag for Bouvet Island  http://emojipedia.org/flag-for-bouvet-island/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1591,🇧🇼,U+1F1E7 U+1F1FC,U+1F1E7-U+1F1FC,flag: Botswana,flag: Botswana,Botswana,,,"The flag for Botswana, which may show as the letters BW on some platforms. The Flag for Botswana emoji is a sequence of the ?? Regional Indi http://emojipedia.org/flag-for-botswana/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1592,🇧🇾,U+1F1E7 U+1F1FE,U+1F1E7-U+1F1FE,flag: Belarus,flag: Belarus,Belarus,,,"The flag for Belarus, which may show as the letters BY on some platforms. The Flag for Belarus emoji is a sequence of the ?? Regional Indica http://emojipedia.org/flag-for-belarus/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1593,🇧🇿,U+1F1E7 U+1F1FF,U+1F1E7-U+1F1FF,flag: Belize,flag: Belize,Belize,,,"The flag for Belize, which may show as the letters BZ on some platforms. The Flag for Belize emoji is a sequence of the ?? Regional Indicato http://emojipedia.org/flag-for-belize/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1594,🇨🇦,U+1F1E8 U+1F1E6,U+1F1E8-U+1F1E6,flag: Canada,flag: Canada,Canada,,,"The flag for Canada, which may show as the letters CA on some platforms. The Flag for Canada emoji is a sequence of the ?? Regional Indicato http://emojipedia.org/flag-for-canada/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1595,🇨🇨,U+1F1E8 U+1F1E8,U+1F1E8-U+1F1E8,flag: Cocos (Keeling) Islands,flag: Cocos (Keeling) Islands,Cocos (Keeling) Islands,,,The Flag for Cocos Islands emoji is a sequence of the ?? Regional Indicator Symbol Let­ter C and ?? Regional Indicator Symbol Let­ter C emoj http://emojipedia.org/flag-for-cocos-islands/,flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1596,🇨🇩,U+1F1E8 U+1F1E9,U+1F1E8-U+1F1E9,flag: Congo - Kinshasa,flag: Congo - Kinshasa,Congo - Kinshasa,,,The Flag for Congo - Kinshasa emoji is a sequence of the ?? Regional Indicator Symbol Let­ter C and ?? Regional Indicator Symbol Let­ter D e http://emojipedia.org/flag-for-congo-kinshasa/,flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1597,🇨🇫,U+1F1E8 U+1F1EB,U+1F1E8-U+1F1EB,flag: Central African Republic,flag: Central African Republic,Central African Republic,,,"The flag for Central African Republic, which may show as the letters CF on some platforms. The Flag for Central African Republic emoji is a  http://emojipedia.org/flag-for-central-african-republic/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1598,🇨🇬,U+1F1E8 U+1F1EC,U+1F1E8-U+1F1EC,flag: Congo - Brazzaville,flag: Congo - Brazzaville,Congo - Brazzaville,,,The Flag for Congo - Brazzaville emoji is a sequence of the ?? Regional Indicator Symbol Let­ter C and ?? Regional Indicator Symbol Let­ter  http://emojipedia.org/flag-for-congo-brazzaville/,flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1599,🇨🇭,U+1F1E8 U+1F1ED,U+1F1E8-U+1F1ED,flag: Switzerland,flag: Switzerland,Switzerland,,,"The flag for Switzerland, which may show as the letters CH on some platforms. The Flag for Switzerland emoji is a sequence of the ?? Regiona http://emojipedia.org/flag-for-switzerland/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1600,🇨🇮,U+1F1E8 U+1F1EE,U+1F1E8-U+1F1EE,flag: Côte d’Ivoire,flag: Côte d’Ivoire,Côte d’Ivoire,,,The Flag for Côte D’Ivoire emoji is a sequence of the ?? Regional Indicator Symbol Let­ter C and ?? Regional Indicator Symbol Let­ter I emoj http://emojipedia.org/flag-for-cote-divoire/,flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1601,🇨🇰,U+1F1E8 U+1F1F0,U+1F1E8-U+1F1F0,flag: Cook Islands,flag: Cook Islands,Cook Islands,,,"The flag for Cook Islands, which may show as the letters CK on some platforms. The Flag for Cook Islands emoji is a sequence of the ?? Regio http://emojipedia.org/flag-for-cook-islands/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1602,🇨🇱,U+1F1E8 U+1F1F1,U+1F1E8-U+1F1F1,flag: Chile,flag: Chile,Chile,,,"The flag for Chile, which may show as the letters CL on some platforms. The Flag for Chile emoji is a sequence of the ?? Regional Indicator  http://emojipedia.org/flag-for-chile/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1603,🇨🇲,U+1F1E8 U+1F1F2,U+1F1E8-U+1F1F2,flag: Cameroon,flag: Cameroon,Cameroon,,,"The flag for Cameroon, which may show as the letters CM on some platforms. The Flag for Cameroon emoji is a sequence of the ?? Regional Indi http://emojipedia.org/flag-for-cameroon/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1604,🇨🇳,U+1F1E8 U+1F1F3,U+1F1E8-U+1F1F3,flag: China,flag: China,China,,:cn:,"The flag for China, which may show as the letters CN on some platforms. The Flag for China emoji is a sequence of the ?? Regional Indicator  http://emojipedia.org/flag-for-china/",flag,,9,Apple|Google|Facebook|Twitter|JoyPixels|Samsung|Gmail|SoftBank|KDDI,1,1,1,0,1,1,1,1,1,0,1
1605,🇨🇴,U+1F1E8 U+1F1F4,U+1F1E8-U+1F1F4,flag: Colombia,flag: Colombia,Colombia,,,"The flag for Colombia, which may show as the letters CO on some platforms. The Flag for Colombia emoji is a sequence of the ?? Regional Indi http://emojipedia.org/flag-for-colombia/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1606,🇨🇵,U+1F1E8 U+1F1F5,U+1F1E8-U+1F1F5,flag: Clipperton Island,flag: Clipperton Island,Clipperton Island,,,"The flag for Clipperton Island, which may show as the letters CP on some platforms. Uses the same flag as France. The Flag for Clipperton Is http://emojipedia.org/flag-for-clipperton-island/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1607,🇨🇷,U+1F1E8 U+1F1F7,U+1F1E8-U+1F1F7,flag: Costa Rica,flag: Costa Rica,Costa Rica,,,"The flag for Costa Rica, which may show as the letters CR on some platforms. The Flag for Costa Rica emoji is a sequence of the ?? Regional  http://emojipedia.org/flag-for-costa-rica/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1608,🇨🇺,U+1F1E8 U+1F1FA,U+1F1E8-U+1F1FA,flag: Cuba,flag: Cuba,Cuba,,,"The flag for Cuba, which may show as the letters CU on some platforms. The Flag for Cuba emoji is a sequence of the ?? Regional Indicator Sy http://emojipedia.org/flag-for-cuba/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1609,🇨🇻,U+1F1E8 U+1F1FB,U+1F1E8-U+1F1FB,flag: Cape Verde,flag: Cape Verde,Cape Verde,,,"The flag for Cape Verde, which may show as the letters CV on some platforms. The Flag for Cape Verde emoji is a sequence of the ?? Regional  http://emojipedia.org/flag-for-cape-verde/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1610,🇨🇼,U+1F1E8 U+1F1FC,U+1F1E8-U+1F1FC,flag: Curaçao,flag: Curaçao,Curaçao,,,"The flag for Curaçao, which may show as the letters CW on some platforms. The Flag for Curaçao emoji is a sequence of the ?? Regional Indica http://emojipedia.org/flag-for-curacao/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1611,🇨🇽,U+1F1E8 U+1F1FD,U+1F1E8-U+1F1FD,flag: Christmas Island,flag: Christmas Island,Christmas Island,,,"The flag for Christmas Island, which may show as the letters CX on some platforms. The Flag for Christmas Island emoji is a sequence of the  http://emojipedia.org/flag-for-christmas-island/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1612,🇨🇾,U+1F1E8 U+1F1FE,U+1F1E8-U+1F1FE,flag: Cyprus,flag: Cyprus,Cyprus,,,"The flag for Cyprus, which may show as the letters CY on some platforms. The Flag for Cyprus emoji is a sequence of the ?? Regional Indicato http://emojipedia.org/flag-for-cyprus/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1613,🇨🇿,U+1F1E8 U+1F1FF,U+1F1E8-U+1F1FF,flag: Czechia,flag: Czechia,Czech Republic,,,"The flag for Czech Republic, which may show as the letters CZ on some platforms. The Flag for Czech Republic emoji is a sequence of the ?? R http://emojipedia.org/flag-for-czech-republic/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1614,🇩🇪,U+1F1E9 U+1F1EA,U+1F1E9-U+1F1EA,flag: Germany,flag: Germany,Germany,,:de:,"The flag for Germany, which may show as the letters DE on some platforms The Flag for Germany emoji is a sequence of the ?? Regional Indicat http://emojipedia.org/flag-for-germany/",flag,,9,Apple|Google|Facebook|Twitter|JoyPixels|Samsung|Gmail|SoftBank|KDDI,1,1,1,0,1,1,1,1,1,0,1
1615,🇩🇬,U+1F1E9 U+1F1EC,U+1F1E9-U+1F1EC,flag: Diego Garcia,flag: Diego Garcia,Diego Garcia,,,"The flag for Diego Garcia, which may show as the letters DG on some platforms. The same flag is used for British Indian Ocean Territory. The http://emojipedia.org/flag-for-diego-garcia/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1616,🇩🇯,U+1F1E9 U+1F1EF,U+1F1E9-U+1F1EF,flag: Djibouti,flag: Djibouti,Djibouti,,,"The flag for Djibouti, which may show as the letters DJ on some platforms. The Flag for Djibouti emoji is a sequence of the ?? Regional Indi http://emojipedia.org/flag-for-djibouti/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1617,🇩🇰,U+1F1E9 U+1F1F0,U+1F1E9-U+1F1F0,flag: Denmark,flag: Denmark,Denmark,,,"The flag for Denmark, which may show as the letters DK on some platforms. The Flag for Denmark emoji is a sequence of the ?? Regional Indica http://emojipedia.org/flag-for-denmark/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1618,🇩🇲,U+1F1E9 U+1F1F2,U+1F1E9-U+1F1F2,flag: Dominica,flag: Dominica,Dominica,,,"The flag for Dominica, which may show as the letters DM on some platforms. ???? Dominican Flag Emoji The Flag for Dominica emoji is a sequen http://emojipedia.org/flag-for-dominica/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1619,🇩🇴,U+1F1E9 U+1F1F4,U+1F1E9-U+1F1F4,flag: Dominican Republic,flag: Dominican Republic,Dominican Republic,,,"The flag for Dominican Republic, which may show as the letters DO on some platforms. The Flag for Dominican Republic emoji is a sequence of  http://emojipedia.org/flag-for-dominican-republic/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1620,🇩🇿,U+1F1E9 U+1F1FF,U+1F1E9-U+1F1FF,flag: Algeria,flag: Algeria,Algeria,,,"The flag for Algeria, which may show as the letters DZ on some platforms. The Flag for Algeria emoji is a sequence of the ?? Regional Indica http://emojipedia.org/flag-for-algeria/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1621,🇪🇦,U+1F1EA U+1F1E6,U+1F1EA-U+1F1E6,flag: Ceuta & Melilla,flag: Ceuta & Melilla,Ceuta & Melilla,,,"The flag for Ceuta, Melilla, which may show as the letters EA on some platforms. Uses the same flag as Spain. The Flag for Ceuta & Melilla e http://emojipedia.org/flag-for-ceuta-melilla/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1622,🇪🇨,U+1F1EA U+1F1E8,U+1F1EA-U+1F1E8,flag: Ecuador,flag: Ecuador,Ecuador,,,"The flag for Ecuador, which may show as the letters EC on some platforms. The Flag for Ecuador emoji is a sequence of the ?? Regional Indica http://emojipedia.org/flag-for-ecuador/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
1623,🇪🇪,U+1F1EA U+1F1EA,U+1F1EA-U+1F1EA,flag: Estonia,flag: Estonia,Estonia,,,"The flag for Estonia, which may show as the letters EE on some platforms. The Flag for Estonia emoji is a sequence of the ?? Regional Indica http://emojipedia.org/flag-for-estonia/",flag,,6,Apple|Google|Facebook|Twitter|JoyPixels|Samsung,1,1,1,0,1,1,1,0,0,0,0
