pair_id,task_type,split,source_row_id,source_vendor,source_emoji,source_name,source_unicode_slug,source_image_path,source_emotion,source_sentiment,target_row_id,target_vendor,target_emoji,target_name,target_unicode_slug,target_image_path,target_emotion,target_sentiment,instruction,attribute_delta
style_005178,style_transfer,train,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,Change only the visual style to Windows while preserving the same expression.,vendor:SoftBank->Windows
style_005179,style_transfer,test,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Twitter style.",vendor:SoftBank->Twitter
style_005180,style_transfer,train,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in JoyPixels style.",vendor:SoftBank->JoyPixels
style_005181,style_transfer,train,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Samsung style.",vendor:SoftBank->Samsung
style_005182,style_transfer,train,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,Restyle this loudly crying face as a Gmail emoji.,vendor:SoftBank->Gmail
style_005183,style_transfer,train,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in DoCoMo style.",vendor:SoftBank->DoCoMo
style_005184,style_transfer,train,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in KDDI style.",vendor:SoftBank->KDDI
style_005185,style_transfer,train,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,83,Apple,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0083_u1f62d.png,sad,negative,Change only the visual style to Apple while preserving the same expression.,vendor:DoCoMo->Apple
style_005186,style_transfer,train,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,83,Google,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Google style.",vendor:DoCoMo->Google
style_005187,style_transfer,train,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,83,Facebook,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Facebook style.",vendor:DoCoMo->Facebook
style_005188,style_transfer,val,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,Change only the visual style to Windows while preserving the same expression.,vendor:DoCoMo->Windows
style_005189,style_transfer,train,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Twitter style.",vendor:DoCoMo->Twitter
style_005190,style_transfer,train,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in JoyPixels style.",vendor:DoCoMo->JoyPixels
style_005191,style_transfer,train,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Samsung style.",vendor:DoCoMo->Samsung
style_005192,style_transfer,train,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,Restyle this loudly crying face as a Gmail emoji.,vendor:DoCoMo->Gmail
style_005193,style_transfer,train,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,Change only the visual style to SoftBank while preserving the same expression.,vendor:DoCoMo->SoftBank
style_005194,style_transfer,train,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in KDDI style.",vendor:DoCoMo->KDDI
style_005195,style_transfer,train,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,83,Apple,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0083_u1f62d.png,sad,negative,Change only the visual style to Apple while preserving the same expression.,vendor:KDDI->Apple
style_005196,style_transfer,train,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,83,Google,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Google style.",vendor:KDDI->Google
style_005197,style_transfer,train,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,83,Facebook,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Facebook style.",vendor:KDDI->Facebook
style_005198,style_transfer,train,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,83,Windows,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0083_u1f62d.png,sad,negative,Change only the visual style to Windows while preserving the same expression.,vendor:KDDI->Windows
style_005199,style_transfer,val,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,83,Twitter,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Twitter style.",vendor:KDDI->Twitter
style_005200,style_transfer,train,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,83,JoyPixels,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in JoyPixels style.",vendor:KDDI->JoyPixels
style_005201,style_transfer,train,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,83,Samsung,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in Samsung style.",vendor:KDDI->Samsung
style_005202,style_transfer,train,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,83,Gmail,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0083_u1f62d.png,sad,negative,Restyle this loudly crying face as a Gmail emoji.,vendor:KDDI->Gmail
style_005203,style_transfer,train,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,83,SoftBank,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0083_u1f62d.png,sad,negative,Change only the visual style to SoftBank while preserving the same expression.,vendor:KDDI->SoftBank
style_005204,style_transfer,train,83,KDDI,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0083_u1f62d.png,sad,negative,83,DoCoMo,😭,loudly crying face,U+1F62D,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0083_u1f62d.png,sad,negative,"Keep the same emoji, but render it in DoCoMo style.",vendor:KDDI->DoCoMo
style_005205,style_transfer,train,84,Apple,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0084_u1f631.png,fear,negative,84,Google,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0084_u1f631.png,fear,negative,"Keep the same emoji, but render it in Google style.",vendor:Apple->Google
style_005206,style_transfer,train,84,Apple,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0084_u1f631.png,fear,negative,84,Facebook,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0084_u1f631.png,fear,negative,"Keep the same emoji, but render it in Facebook style.",vendor:Apple->Facebook
style_005207,style_transfer,train,84,Apple,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0084_u1f631.png,fear,negative,84,Windows,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0084_u1f631.png,fear,negative,Change only the visual style to Windows while preserving the same expression.,vendor:Apple->Windows
style_005208,style_transfer,test,84,Apple,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0084_u1f631.png,fear,negative,84,Twitter,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Twitter/0084_u1f631.png,fear,negative,"Keep the same emoji, but render it in Twitter style.",vendor:Apple->Twitter
style_005209,style_transfer,train,84,Apple,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0084_u1f631.png,fear,negative,84,JoyPixels,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/JoyPixels/0084_u1f631.png,fear,negative,"Keep the same emoji, but render it in JoyPixels style.",vendor:Apple->JoyPixels
style_005210,style_transfer,train,84,Apple,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0084_u1f631.png,fear,negative,84,Samsung,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Samsung/0084_u1f631.png,fear,negative,"Keep the same emoji, but render it in Samsung style.",vendor:Apple->Samsung
style_005211,style_transfer,train,84,Apple,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0084_u1f631.png,fear,negative,84,Gmail,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Gmail/0084_u1f631.png,fear,negative,Restyle this face screaming in fear as a Gmail emoji.,vendor:Apple->Gmail
style_005212,style_transfer,train,84,Apple,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0084_u1f631.png,fear,negative,84,SoftBank,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/SoftBank/0084_u1f631.png,fear,negative,Change only the visual style to SoftBank while preserving the same expression.,vendor:Apple->SoftBank
style_005213,style_transfer,train,84,Apple,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0084_u1f631.png,fear,negative,84,DoCoMo,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/DoCoMo/0084_u1f631.png,fear,negative,"Keep the same emoji, but render it in DoCoMo style.",vendor:Apple->DoCoMo
style_005214,style_transfer,test,84,Apple,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0084_u1f631.png,fear,negative,84,KDDI,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/KDDI/0084_u1f631.png,fear,negative,"Keep the same emoji, but render it in KDDI style.",vendor:Apple->KDDI
style_005215,style_transfer,train,84,Google,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0084_u1f631.png,fear,negative,84,Apple,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Apple/0084_u1f631.png,fear,negative,Change only the visual style to Apple while preserving the same expression.,vendor:Google->Apple
style_005216,style_transfer,val,84,Google,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0084_u1f631.png,fear,negative,84,Facebook,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Facebook/0084_u1f631.png,fear,negative,"Keep the same emoji, but render it in Facebook style.",vendor:Google->Facebook
style_005217,style_transfer,train,84,Google,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Google/0084_u1f631.png,fear,negative,84,Windows,😱,face screaming in fear,U+1F631,/home/longneckcat/Desktop/Emoji_text_EditGen/data/processed/emoji_editing/images/vendor_rgba72/Windows/0084_u1f631.png,fear,negative,Change only the visual style to Windows while preserving the same expression.,vendor:Google->Windows
